TIPO_REG,PAIS,P_DEPTO,P_MUNIC,UC_UO,ENCUESTA,COD_VEREDA,P_S7PNUMPEZ,P_S7P96,P_S7P97,P_S7P98,P_S7P99,P_S7P100
7,170,68,68770,80000,83029297,68770013,18.0,41199900.0,2,300.0,500.0,300.0
7,170,68,68770,130000,3086491,68770001,1.0,41199900.0,2,100.0,250.0,50.0
7,170,68,68770,150001,60052974,68770019,1.0,41190300.0,2,1000.0,3.5,7.0
7,170,68,68770,170000,83029366,68770013,18.0,41180201.0,1,2000.0,450.0,900.0
7,170,68,68770,170000,83029366,68770013,28.0,41190300.0,1,1000.0,600.0,600.0
7,170,68,68770,170000,83029366,68770013,38.0,41191000.0,1,200.0,600.0,120.0
7,170,68,68770,190000,81409455,68770016,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,190000,81409455,68770016,28.0,41190300.0,1,250.0,500.0,125.0
7,170,68,68770,210000,82094827,68770018,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,220001,60050144,68770019,1.0,41190300.0,6,1000.0,4.5,27.0
7,170,68,68770,240001,60053699,68770003,2.0,41190300.0,2,3400.0,7.5,51.0
7,170,68,68770,310000,1388245,68770001,1.0,41190300.0,1,1000.0,1000.0,1000.0
7,170,68,68770,310000,1388245,68770001,2.0,41199900.0,1,1000.0,1000.0,1000.0
7,170,68,68770,320001,60051487,68770018,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68770,350001,60049986,68770019,1.0,41190300.0,1,1500.0,5.0,7.5
7,170,68,68770,430000,1388264,68770001,1.0,41190300.0,3,100.0,500.0,150.0
7,170,68,68770,440000,83029356,68770013,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,470000,2073134,68770015,1.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68770,480001,60050757,68770014,1.0,41190300.0,2,3500.0,7.5,52.5
7,170,68,68770,520000,82095105,68770016,18.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68770,520000,82095105,68770016,28.0,41190400.0,1,400.0,100.0,40.0
7,170,68,68770,520000,82095105,68770016,38.0,41199900.0,1,40.0,100.0,4.0
7,170,68,68770,550000,83029382,68770013,18.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68770,550000,83029382,68770013,28.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68770,560000,1409340,68770016,1.0,41180201.0,1,300.0,250.0,75.0
7,170,68,68770,560000,1409340,68770016,2.0,41190300.0,1,300.0,250.0,75.0
7,170,68,68770,560000,1409468,68770016,1.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68770,560000,1409468,68770016,2.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68770,590000,1409339,68770016,1.0,41180201.0,1,300.0,400.0,120.0
7,170,68,68770,590000,1409339,68770016,2.0,41190300.0,1,300.0,400.0,120.0
7,170,68,68770,640000,3029277,68770007,1.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68770,640001,60049977,68770008,1.0,41190300.0,2,1000.0,0.04,0.08
7,170,68,68770,650000,82103507,68770010,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,650001,60051460,68770014,1.0,41190300.0,2,100000.0,5.0,1000.0
7,170,68,68770,670000,83029335,68770006,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,670000,83029335,68770006,28.0,41190300.0,2,250.0,500.0,250.0
7,170,68,68770,680000,3086470,68770018,1.0,41180201.0,3,400.0,500.0,600.0
7,170,68,68770,680000,3086470,68770018,2.0,41190300.0,11,400.0,500.0,2200.0
7,170,68,68770,760000,3412164,68770002,1.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68770,770000,1388359,68770015,1.0,41180201.0,1,250.0,400.0,100.0
7,170,68,68770,770000,1388359,68770015,2.0,41190300.0,1,250.0,400.0,100.0
7,170,68,68770,790000,3026087,68770010,1.0,41180201.0,1,80.0,500.0,40.0
7,170,68,68770,790000,3026087,68770010,2.0,41190300.0,1,70.0,500.0,35.0
7,170,68,68770,790001,60051422,68770003,1.0,41190300.0,2,250.0,0.01,0.005
7,170,68,68770,810000,2103515,68770016,1.0,41199900.0,1,500.0,500.0,250.0
7,170,68,68770,830000,2103516,68770016,1.0,41190300.0,1,15.0,500.0,7.5
7,170,68,68770,830000,2103516,68770016,2.0,41190700.0,1,15.0,500.0,7.5
7,170,68,68770,830000,2103516,68770016,3.0,41199900.0,1,15.0,500.0,7.5
7,170,68,68770,850000,83037535,68770001,18.0,41199900.0,1,400.0,500.0,200.0
7,170,68,68770,890000,3026236,68770015,1.0,41190300.0,1,800.0,500.0,400.0
7,170,68,68770,920001,60051502,68770019,1.0,41190300.0,1,4000.0,5.0,20.0
7,170,68,68770,950000,3029212,68770006,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,980000,81827597,68770016,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,980001,60053984,68770014,1.0,41190100.0,2,400.0,5.0,4.0
7,170,68,68770,990000,3029205,68770006,1.0,41190300.0,2,400.0,2000.0,1600.0
7,170,68,68770,1000000,83086502,68770018,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,1020000,3037524,68770015,1.0,41190300.0,1,200.0,750.0,150.0
7,170,68,68770,1030000,83029332,68770013,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,1030000,83029332,68770013,28.0,41190300.0,1,75.0,450.0,33.75
7,170,68,68770,1070001,60049961,68770004,1.0,41180201.0,4,200.0,1.0,0.8
7,170,68,68770,1180001,60051505,68770012,1.0,41190300.0,1,300.0,4.5,1.35
7,170,68,68770,1210000,3029342,68770006,1.0,41190300.0,1,200.0,2.0,0.4
7,170,68,68770,1220000,2073119,68770002,1.0,41190300.0,1,100.0,400.0,40.0
7,170,68,68770,1280000,83029419,68770016,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,1280000,83029419,68770016,28.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68770,1310000,81827428,68770016,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,1310000,81827428,68770016,28.0,41190300.0,1,2500.0,500.0,1250.0
7,170,68,68770,1360000,1827467,68770010,1.0,41190300.0,1,5000.0,250.0,1250.0
7,170,68,68770,1360000,1827467,68770010,2.0,41199900.0,1,5000.0,250.0,1250.0
7,170,68,68770,1370000,83068425,68770011,18.0,41190300.0,2,1.0,1500.0,3.0
7,170,68,68770,1370001,60053606,68770011,1.0,41190300.0,4,1.0,15.0,0.06
7,170,68,68770,1530000,83026260,68770016,18.0,41180300.0,1,800.0,750.0,600.0
7,170,68,68770,1570000,3081197,68770011,1.0,41199900.0,1,200.0,750.0,150.0
7,170,68,68770,1590000,1827477,68770010,1.0,41199900.0,1,200.0,500.0,100.0
7,170,68,68770,1650000,3077182,68770009,1.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68770,1650000,3077182,68770009,2.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68770,1740000,3037588,68770002,1.0,41190300.0,1,2000.0,500.0,1000.0
7,170,68,68770,1740000,3037588,68770002,2.0,41191000.0,0,0.0,0.0,0.0
7,170,68,68770,1760000,3412187,68770002,1.0,41190300.0,1,450.0,500.0,225.0
7,170,68,68770,1790000,3412201,68770002,1.0,41190300.0,2,200.0,500.0,200.0
7,170,68,68770,1800000,2072822,68770002,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68770,1870000,3029562,68770011,1.0,41180201.0,1,200.0,200.0,40.0
7,170,68,68770,1960000,3029265,68770007,1.0,41180201.0,1,100.0,250.0,25.0
7,170,68,68770,1980000,1690353,68770010,1.0,41190400.0,1,180.0,125.0,22.5
7,170,68,68770,1980000,3029316,68770007,1.0,41180201.0,1,40.0,453.0,18.12
7,170,68,68770,1980000,3029316,68770007,2.0,41190300.0,1,70.0,453.0,31.71
7,170,68,68770,2080001,60053608,68770004,1.0,41190100.0,5,20.0,10.0,1.0
7,170,68,68770,2130000,82094868,68770018,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,2130000,82094868,68770018,28.0,41190300.0,1,250.0,450.0,112.5
7,170,68,68770,2160000,1827494,68770018,1.0,41190300.0,2,500.0,750.0,750.0
7,170,68,68770,2160000,1827494,68770018,2.0,41190400.0,2,1500.0,500.0,1500.0
7,170,68,68770,2160000,3029240,68770007,1.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68770,2210001,60053695,68770004,1.0,41190300.0,1,200.0,5.0,1.0
7,170,68,68770,2230000,3412114,68770002,1.0,41180201.0,1,30.0,50.0,1.5
7,170,68,68770,2270000,3029571,68770011,1.0,41180201.0,1,200.0,1000.0,200.0
7,170,68,68770,2270000,3029571,68770011,2.0,41190300.0,1,200.0,1000.0,200.0
7,170,68,68770,2350000,3029296,68770016,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68770,2390001,60053702,68770004,1.0,41190300.0,2,500.0,3.0,3.0
7,170,68,68770,2450000,3029500,68770011,1.0,41180201.0,1,500.0,350.0,175.0
7,170,68,68770,2450000,3029500,68770011,2.0,41190300.0,2,500.0,350.0,350.0
7,170,68,68770,2470000,83029516,68770011,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,2480000,3029472,68770011,1.0,41190300.0,1,1.0,100.0,0.1
7,170,68,68770,2540000,3412091,68770002,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68770,2550000,3037599,68770002,1.0,41190300.0,1,400.0,500.0,200.0
7,170,68,68770,2630000,83029439,68770011,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,2630000,83029439,68770011,28.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68770,2720000,83029577,68770011,18.0,41190300.0,1,250.0,250.0,62.5
7,170,68,68770,3100000,3029425,68770016,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,3180000,1409325,68770010,1.0,41180201.0,1,5000.0,750.0,3750.0
7,170,68,68770,3180000,1409325,68770010,2.0,41190300.0,1,5000.0,750.0,3750.0
7,170,68,68770,3290000,1388309,68770015,1.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68770,3530000,3026158,68770010,1.0,41190400.0,1,360.0,1000.0,360.0
7,170,68,68770,3840000,83029550,68770016,18.0,41190300.0,1,250.0,116.0,29.0
7,170,68,68770,4070000,3412240,68770015,1.0,41180201.0,2,400.0,650.0,520.0
7,170,68,68770,4600000,3029474,68770011,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68770,4600000,3029474,68770011,2.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68770,4680000,1409452,68770010,1.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68770,4800000,1827479,68770010,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68770,5010000,2094974,68770010,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68770,5030000,1690398,68770010,1.0,41199900.0,1,200.0,500.0,100.0
7,170,68,68770,5820000,82095097,68770010,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68773,250000,1862794,68773045,1.0,41190300.0,1,2000.0,500.0,1000.0
7,170,68,68773,270000,3006143,68773051,1.0,41190200.0,1,800.0,350.0,280.0
7,170,68,68773,440000,3029181,68773048,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68773,810000,89000020,68773044,18.0,41189900.0,1,700.0,300.0,210.0
7,170,68,68773,1230000,3028882,68773024,1.0,41180201.0,1,1.0,250.0,0.25
7,170,68,68773,1230000,3028882,68773024,2.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68773,1460000,3006125,68773015,1.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68780,40000,7085241,68780022,1.0,41199900.0,10,200.0,125.0,250.0
7,170,68,68780,100000,2316907,68780020,1.0,41190300.0,2,30.0,250.0,15.0
7,170,68,68780,130000,3085388,68780014,1.0,41190200.0,9,1000.0,250.0,2250.0
7,170,68,68780,190001,60049921,68780006,1.0,41190200.0,1,500.0,2.5,1.25
7,170,68,68780,210001,60049697,68780015,1.0,41190200.0,2,1000.0,2.5,5.0
7,170,68,68780,220001,60050891,68780015,1.0,41190100.0,1,2000.0,0.01,0.02
7,170,68,68780,250001,60051828,68780006,1.0,41190200.0,1,100.0,2.5,0.25
7,170,68,68780,270001,60049901,68780002,3.0,41180201.0,1,500.0,5.0,2.5
7,170,68,68780,270001,60051821,68780001,1.0,41190200.0,2,400.0,2.5,2.0
7,170,68,68780,330000,3085470,68780009,1.0,41189900.0,0,0.0,0.0,0.0
7,170,68,68780,350001,60049922,68780006,1.0,41190200.0,1,500.0,3.25,1.625
7,170,68,68780,390001,60051805,68780006,1.0,41190200.0,6,6000.0,2.5,90.0
7,170,68,68780,400000,2221961,68780011,1.0,41190300.0,1,100.0,5.0,0.5
7,170,68,68780,400000,2221961,68780011,2.0,41190600.0,1,500.0,500.0,250.0
7,170,68,68780,400000,3085355,68780010,1.0,41199900.0,3,100.0,125.0,37.5
7,170,68,68780,490001,60447403,68780014,1.0,41190100.0,4,3000.0,1.0,12.0
7,170,68,68780,640000,1424967,68780023,1.0,41190400.0,2,2000.0,250.0,1000.0
7,170,68,68780,670000,3085301,68780015,1.0,41190200.0,4,1000.0,250.0,1000.0
7,170,68,68780,700000,2318290,68780014,1.0,41190300.0,2,150.0,250.0,75.0
7,170,68,68780,710000,3085229,68780002,1.0,41190200.0,12,1000.0,33.0,396.0
7,170,68,68780,730000,1425139,68780023,1.0,41199900.0,2,1900.0,1000.0,3800.0
7,170,68,68780,890000,2316938,68780022,1.0,41190300.0,1,350.0,750.0,262.5
7,170,68,68780,960001,60448249,68780010,1.0,41190200.0,2,2000.0,2.5,10.0
7,170,68,68780,1110000,3085347,68780025,1.0,41199900.0,3,200.0,1.0,0.6
7,170,68,68820,40000,83084974,68820007,18.0,41190200.0,2,200.0,250.0,100.0
7,170,68,68820,40001,60052746,68820007,1.0,41190300.0,2,200.0,2.5,1.0
7,170,68,68820,280000,83084949,68820014,18.0,41199900.0,1,4000.0,7.0,28.0
7,170,68,68820,320000,83069858,68820002,18.0,41199900.0,1,300.0,250.0,75.0
7,170,68,68820,340000,83084884,68820001,18.0,41190200.0,1,200.0,250.0,50.0
7,170,68,68820,340001,60447623,68820001,1.0,41190200.0,1,200.0,2.5,0.5
7,170,68,68820,400001,60054381,68820003,1.0,41190200.0,0,0.0,0.0,0.0
7,170,68,68820,470001,60052782,68820003,1.0,41190200.0,1,500.0,2.5,1.25
7,170,68,68820,510001,60052918,68820003,1.0,41190500.0,1,6500.0,2.5,16.25
7,170,68,68820,550000,83069853,68820017,18.0,41180201.0,1,3000.0,500.0,1500.0
7,170,68,68820,630000,81599231,68820014,18.0,41190200.0,4,500.0,250.0,500.0
7,170,68,68820,810000,1599484,68820007,1.0,41190200.0,1,500.0,250.0,125.0
7,170,68,68820,820000,83085084,68820007,18.0,41190200.0,1,200.0,250.0,50.0
7,170,68,68820,820001,60052766,68820007,1.0,41190200.0,1,200.0,2.5,0.5
7,170,68,68820,1520000,83069923,68820012,18.0,41190200.0,2,500.0,250.0,250.0
7,170,68,68820,3010000,83084853,68820014,18.0,41190200.0,1,500.0,4.0,2.0
7,170,68,68820,4710000,83084939,68820016,18.0,41190200.0,1,1500.0,400.0,600.0
7,170,68,68855,17220,60543716,68855003,2.0,41190300.0,1,800.0,10.0,8.0
7,170,68,68855,20000,83064864,68855003,18.0,41190400.0,2,180.0,2506.0,902.16
7,170,68,68855,21843,60052731,68855003,1.0,41190400.0,2,180.0,10.0,3.6
