"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","P_S15P159","P_S15P160","P_S15P161","P_S15P162","P_S15P163","P_S15P164_SP1","P_S15P164_SP2","P_S15P164_SP3","P_S15P164_SP4"
"114069","M",170,68,68770,"00840000","083029383","68770013",3,4,NA,NA,NA,NA,NA,NA,NA
"114070","M",170,68,68770,"00840000","083029454","68770006",1,1,1,1,3,1,2,1,NA
"114071","M",170,68,68770,"00840001","060051468","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"114072","M",170,68,68770,"00840001","060051994","68770003",1,1,1,1,4,1,2,1,NA
"114073","M",170,68,68770,"00840001","060053222","68770004",1,1,1,3,3,NA,NA,NA,2
"114074","M",170,68,68770,"00850000","001388276","68770005",1,1,1,1,3,1,2,2,NA
"114075","M",170,68,68770,"00850000","003026214","68770004",1,1,1,1,3,1,2,2,NA
"114076","M",170,68,68770,"00850000","003026227","68770010",1,1,1,1,3,1,2,2,NA
"114077","M",170,68,68770,"00850000","003029237","68770007",1,3,NA,NA,NA,NA,NA,NA,NA
"114078","M",170,68,68770,"00850000","003037494","68770012",1,1,1,2,2,1,2,2,NA
"114079","M",170,68,68770,"00850000","003412116","68770002",1,1,1,1,3,1,2,2,NA
"114080","M",170,68,68770,"00850000","083029422","68770011",1,1,1,1,3,1,2,2,NA
"114081","M",170,68,68770,"00850000","083037535","68770001",1,1,1,3,5,1,2,2,NA
"114082","M",170,68,68770,"00850000","083037535","68770001",2,3,NA,NA,NA,NA,NA,NA,NA
"114083","M",170,68,68770,"00850001","060051095","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"114084","M",170,68,68770,"00850001","060051104","68770010",1,4,NA,NA,NA,NA,NA,NA,NA
"114085","M",170,68,68770,"00850001","060053223","68770004",1,1,1,1,3,1,2,2,NA
"114086","M",170,68,68770,"00860000","001537165","68770011",1,1,1,1,3,1,1,1,NA
"114087","M",170,68,68770,"00860000","002072921","68770002",1,1,1,1,3,1,2,1,NA
"114088","M",170,68,68770,"00860000","003029523","68770016",1,3,NA,NA,NA,NA,NA,NA,NA
"114089","M",170,68,68770,"00860000","083029234","68770006",1,4,NA,NA,NA,NA,NA,NA,NA
"114090","M",170,68,68770,"00860000","083029354","68770013",1,1,1,1,3,1,2,2,NA
"114091","M",170,68,68770,"00860000","083037488","68770015",1,1,1,1,2,1,2,2,NA
"114092","M",170,68,68770,"00870000","002281871","68770002",1,1,1,1,3,1,2,1,NA
"114093","M",170,68,68770,"00870000","003026043","68770010",1,1,1,1,3,1,2,1,NA
"114094","M",170,68,68770,"00870000","003026389","68770007",1,1,1,1,3,1,2,2,NA
"114095","M",170,68,68770,"00870000","081537083","68770011",1,1,1,1,2,1,1,1,NA
"114096","M",170,68,68770,"00870000","081537083","68770011",2,4,NA,NA,NA,NA,NA,NA,NA
"114097","M",170,68,68770,"00870000","083029308","68770013",1,1,1,2,3,1,2,2,NA
"114098","M",170,68,68770,"00870001","060053707","68770004",1,1,1,1,4,1,2,2,NA
"114099","M",170,68,68770,"00870001","060053707","68770004",2,1,1,1,3,1,2,2,NA
"114100","M",170,68,68770,"00870001","060053707","68770004",3,1,1,1,3,1,2,2,NA
"114101","M",170,68,68770,"00870001","060053707","68770004",4,1,1,1,3,1,2,2,NA
"114102","M",170,68,68770,"00871226","060051437","68770003",1,4,NA,NA,NA,NA,NA,NA,NA
"114103","M",170,68,68770,"00880000","002094872","68770015",1,1,1,1,3,1,2,2,NA
"114104","M",170,68,68770,"00880000","002094872","68770015",2,3,NA,NA,NA,NA,NA,NA,NA
"114105","M",170,68,68770,"00880000","002103492","68770010",1,3,NA,NA,NA,NA,NA,NA,NA
"114106","M",170,68,68770,"00880000","003026331","68770007",1,1,1,1,3,1,2,2,NA
"114107","M",170,68,68770,"00880000","003026331","68770007",2,4,NA,NA,NA,NA,NA,NA,NA
"114108","M",170,68,68770,"00880000","003068401","68770011",1,1,1,1,2,1,1,1,NA
"114109","M",170,68,68770,"00880000","082103520","68770016",1,1,1,2,3,1,2,2,NA
"114110","M",170,68,68770,"00880000","082103520","68770016",2,4,NA,NA,NA,NA,NA,NA,NA
"114111","M",170,68,68770,"00880000","083029491","68770013",1,1,1,1,2,1,2,1,NA
"114112","M",170,68,68770,"00880000","083029491","68770013",2,1,1,1,2,1,2,1,NA
"114113","M",170,68,68770,"00880000","083073596","68770015",1,1,1,3,4,1,2,1,NA
"114114","M",170,68,68770,"00880000","083086468","68770016",1,1,1,1,2,1,2,2,NA
"114115","M",170,68,68770,"00880001","060050006","68770019",1,1,1,1,2,1,1,2,NA
"114116","M",170,68,68770,"00880001","060053634","68770011",1,1,1,1,2,1,2,1,NA
"114117","M",170,68,68770,"00880001","060054020","68770014",1,3,NA,NA,NA,NA,NA,NA,NA
"114118","M",170,68,68770,"00890000","001388274","68770002",1,1,1,1,3,1,2,1,NA
"114119","M",170,68,68770,"00890000","001537360","68770999",1,1,1,2,3,1,2,1,NA
"114120","M",170,68,68770,"00890000","001690364","68770018",1,1,1,1,3,1,2,2,NA
"114121","M",170,68,68770,"00890000","003026236","68770015",1,1,1,1,3,1,2,1,NA
"114122","M",170,68,68770,"00890000","003068449","68770011",1,1,1,1,3,1,1,1,NA
"114123","M",170,68,68770,"00890000","007537175","68770009",1,1,1,1,3,1,2,2,NA
"114124","M",170,68,68770,"00890000","083029307","68770013",1,1,1,1,3,1,2,1,NA
"114125","M",170,68,68770,"00890001","060050025","68770011",1,1,1,1,3,1,2,1,NA
"114126","M",170,68,68770,"00890001","060051462","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"114127","M",170,68,68770,"00890001","060051469","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"114128","M",170,68,68770,"00900000","001388292","68770002",1,3,NA,NA,NA,NA,NA,NA,NA
"114129","M",170,68,68770,"00900000","001537076","68770011",1,4,NA,NA,NA,NA,NA,NA,NA
"114130","M",170,68,68770,"00900000","001690362","68770010",1,1,1,1,2,1,2,2,NA
"114131","M",170,68,68770,"00900000","002072941","68770999",1,4,NA,NA,NA,NA,NA,NA,NA
"114132","M",170,68,68770,"00900000","003026054","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"114133","M",170,68,68770,"00900000","003026249","68770016",1,4,NA,NA,NA,NA,NA,NA,NA
"114134","M",170,68,68770,"00900000","003026327","68770007",1,1,1,1,3,1,2,2,NA
"114135","M",170,68,68770,"00900000","003026327","68770007",2,1,1,1,5,1,2,2,NA
"114136","M",170,68,68770,"00900000","007537041","68770013",1,1,1,1,3,1,2,1,NA
"114137","M",170,68,68770,"00900000","083029232","68770006",1,4,NA,NA,NA,NA,NA,NA,NA
"114138","M",170,68,68770,"00900001","060051497","68770018",1,1,1,1,2,1,2,1,NA
"114139","M",170,68,68770,"00900001","060053987","68770019",1,1,1,1,3,1,2,2,NA
"114140","M",170,68,68770,"00910000","001537577","68770999",1,4,NA,NA,NA,NA,NA,NA,NA
"114141","M",170,68,68770,"00910000","007026005","68770010",1,1,1,1,3,1,2,2,NA
"114142","M",170,68,68770,"00910000","007537130","68770013",1,4,NA,NA,NA,NA,NA,NA,NA
"114143","M",170,68,68770,"00910000","081409446","68770018",1,1,1,1,3,1,2,2,NA
"114144","M",170,68,68770,"00910000","082094828","68770018",1,1,1,1,3,1,2,2,NA
"114145","M",170,68,68770,"00910000","083068423","68770011",1,1,1,1,3,1,1,1,NA
"114146","M",170,68,68770,"00910000","083068423","68770011",2,1,1,1,3,1,1,1,NA
"114147","M",170,68,68770,"00910001","060052978","68770019",1,1,2,1,2,1,2,2,NA
"114148","M",170,68,68770,"00910001","060054017","68770003",1,4,NA,NA,NA,NA,NA,NA,NA
"114149","M",170,68,68770,"00920000","001388273","68770002",1,1,1,1,3,1,2,1,NA
"114150","M",170,68,68770,"00920000","003026004","68770010",1,4,NA,NA,NA,NA,NA,NA,NA
"114151","M",170,68,68770,"00920000","003026369","68770007",1,1,1,1,2,1,2,2,NA
"114152","M",170,68,68770,"00920000","003026369","68770007",2,1,1,2,3,1,2,2,NA
"114153","M",170,68,68770,"00920000","003029215","68770006",1,4,NA,NA,NA,NA,NA,NA,NA
"114154","M",170,68,68770,"00920000","003073575","68770001",1,1,1,2,3,1,2,1,NA
"114155","M",170,68,68770,"00920000","003086519","68770015",1,3,NA,NA,NA,NA,NA,NA,NA
"114156","M",170,68,68770,"00920000","007537008","68770999",1,4,NA,NA,NA,NA,NA,NA,NA
"114157","M",170,68,68770,"00920000","083068479","68770013",1,1,1,7,2,1,2,1,NA
"114158","M",170,68,68770,"00920001","060049993","68770014",1,1,1,1,2,1,2,1,NA
"114159","M",170,68,68770,"00920001","060049993","68770014",2,1,1,1,2,1,2,1,NA
"114160","M",170,68,68770,"00920001","060051502","68770019",1,1,1,2,4,1,2,2,NA
"114161","M",170,68,68770,"00920001","060052787","68770004",1,1,1,1,5,1,2,2,NA
"114162","M",170,68,68770,"00920001","060052787","68770004",2,1,1,3,4,1,2,2,NA
"114163","M",170,68,68770,"00920001","060052787","68770004",3,1,1,3,4,1,2,2,NA
"114164","M",170,68,68770,"00920001","060052787","68770004",4,4,NA,NA,NA,NA,NA,NA,NA
"114165","M",170,68,68770,"00930000","002063329","68770002",1,1,1,1,3,1,2,1,NA
"114166","M",170,68,68770,"00930000","003026050","68770010",1,1,1,1,3,1,2,1,NA
"114167","M",170,68,68770,"00930000","003026050","68770010",2,1,1,1,3,1,2,1,NA
"114168","M",170,68,68770,"00930000","003026050","68770010",3,3,NA,NA,NA,NA,NA,NA,NA
"114169","M",170,68,68770,"00930000","081537176","68770018",1,1,1,1,2,1,2,2,NA
"114170","M",170,68,68770,"00930000","081537176","68770018",2,1,1,1,3,1,2,2,NA
"114171","M",170,68,68770,"00930000","083026194","68770019",1,4,NA,NA,NA,NA,NA,NA,NA
"114172","M",170,68,68770,"00940000","001651705","68770002",1,1,1,1,3,1,2,2,NA
"114173","M",170,68,68770,"00940000","003026045","68770010",1,1,1,1,3,1,1,1,NA
"114174","M",170,68,68770,"00940000","083037561","68770016",1,4,NA,NA,NA,NA,NA,NA,NA
"114175","M",170,68,68770,"00940001","060052465","68770004",1,4,NA,NA,NA,NA,NA,NA,NA
"114176","M",170,68,68770,"00950000","001537578","68770999",1,3,NA,NA,NA,NA,NA,NA,NA
"114177","M",170,68,68770,"00950000","002095117","68770010",1,1,1,1,3,1,2,2,NA
"114178","M",170,68,68770,"00950000","003029212","68770006",1,1,1,2,3,1,2,2,NA
"114179","M",170,68,68770,"00950000","003029212","68770006",2,1,1,2,3,1,2,2,NA
"114180","M",170,68,68770,"00950000","003412205","68770002",1,4,NA,NA,NA,NA,NA,NA,NA
"114181","M",170,68,68770,"00950000","081409471","68770016",1,4,NA,NA,NA,NA,NA,NA,NA
"114182","M",170,68,68770,"00960000","001651650","68770999",1,1,1,1,2,1,2,1,NA
"114183","M",170,68,68770,"00960000","001651650","68770999",2,1,1,1,2,1,2,1,NA
"114184","M",170,68,68770,"00960000","002103538","68770010",1,1,1,1,2,1,2,2,NA
"114185","M",170,68,68770,"00960000","003412199","68770002",1,1,1,1,3,1,2,1,NA
"114186","M",170,68,68770,"00960001","060052799","68770004",1,1,1,1,3,1,2,1,NA
"114187","M",170,68,68770,"00960001","060052799","68770004",2,3,NA,NA,NA,NA,NA,NA,NA
"114188","M",170,68,68770,"00970000","001388255","68770001",1,1,1,2,3,1,2,2,NA
"114189","M",170,68,68770,"00970000","001537233","68770011",1,4,NA,NA,NA,NA,NA,NA,NA
"114190","M",170,68,68770,"00970000","001651646","68770999",1,1,1,2,3,1,2,2,NA
"114191","M",170,68,68770,"00970000","001651646","68770999",2,3,NA,NA,NA,NA,NA,NA,NA
"114192","M",170,68,68770,"00970000","002103539","68770010",1,3,NA,NA,NA,NA,NA,NA,NA
"114193","M",170,68,68770,"00970000","003412213","68770002",1,1,1,1,3,1,2,2,NA
"114194","M",170,68,68770,"00970001","060052797","68770004",1,1,1,1,2,1,2,1,NA
"114195","M",170,68,68770,"00970001","060052797","68770004",2,3,NA,NA,NA,NA,NA,NA,NA
"114196","M",170,68,68770,"00970001","060052797","68770004",3,4,NA,NA,NA,NA,NA,NA,NA
"114197","M",170,68,68770,"00980000","001537082","68770999",1,4,NA,NA,NA,NA,NA,NA,NA
"114198","M",170,68,68770,"00980000","001651647","68770999",1,1,1,1,3,1,2,2,NA
"114199","M",170,68,68770,"00980000","001651648","68770999",1,1,1,1,3,1,2,2,NA
"114200","M",170,68,68770,"00980000","001994244","68770002",1,4,NA,NA,NA,NA,NA,NA,NA
"114201","M",170,68,68770,"00980000","002103494","68770010",1,1,1,1,3,1,2,2,NA
"114202","M",170,68,68770,"00980000","003086507","68770018",1,4,NA,NA,NA,NA,NA,NA,NA
"114203","M",170,68,68770,"00980000","081827597","68770016",1,1,1,1,3,1,2,2,NA
"114204","M",170,68,68770,"00990000","001651649","68770999",1,1,1,1,3,1,2,2,NA
"114205","M",170,68,68770,"00990000","001651649","68770999",2,1,1,1,3,1,2,2,NA
"114206","M",170,68,68770,"00990000","002103496","68770010",1,4,NA,NA,NA,NA,NA,NA,NA
"114207","M",170,68,68770,"00990000","003026143","68770012",1,1,1,3,5,1,2,2,NA
"114208","M",170,68,68770,"00990000","003026287","68770002",1,3,NA,NA,NA,NA,NA,NA,NA
"114209","M",170,68,68770,"00990000","003026366","68770011",1,1,1,1,3,1,2,1,NA
"114210","M",170,68,68770,"00990000","003029205","68770006",1,1,1,1,3,1,2,2,NA
"114211","M",170,68,68770,"00990000","003086451","68770015",1,1,1,1,3,1,2,1,NA
"114212","M",170,68,68770,"00990000","003086451","68770015",2,4,NA,NA,NA,NA,NA,NA,NA
"114213","M",170,68,68770,"00990000","003412214","68770002",1,1,1,1,3,1,2,1,NA
"114214","M",170,68,68770,"00990000","007537016","68770999",1,4,NA,NA,NA,NA,NA,NA,NA
"114215","M",170,68,68770,"00990000","082103511","68770016",1,4,NA,NA,NA,NA,NA,NA,NA
"114216","M",170,68,68770,"00990001","060051454","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"114217","M",170,68,68770,"00990001","060052976","68770019",1,1,1,1,4,1,1,2,NA
"114218","M",170,68,68770,"01000000","001388256","68770001",1,1,1,1,3,1,2,2,NA
"114219","M",170,68,68770,"01000000","002103495","68770010",1,1,1,9,9,1,NA,NA,NA
"114220","M",170,68,68770,"01000000","003068481","68770999",1,1,1,1,3,1,2,2,NA
"114221","M",170,68,68770,"01000000","003412052","68770002",1,3,NA,NA,NA,NA,NA,NA,NA
"114222","M",170,68,68770,"01000000","003412215","68770002",1,1,1,2,3,1,2,2,NA
"114223","M",170,68,68770,"01000000","081827424","68770016",1,1,1,1,3,1,2,2,NA
"114224","M",170,68,68770,"01000000","083086502","68770018",1,1,1,1,2,1,2,2,NA
"114225","M",170,68,68770,"01000001","060052458","68770004",1,4,NA,NA,NA,NA,NA,NA,NA
"114226","M",170,68,68770,"01010000","001388331","68770001",1,1,1,1,2,1,2,2,NA
"114227","M",170,68,68770,"01010000","003026276","68770002",1,4,NA,NA,NA,NA,NA,NA,NA
"114228","M",170,68,68770,"01010000","082103470","68770013",1,3,NA,NA,NA,NA,NA,NA,NA
"114229","M",170,68,68770,"01010000","083029555","68770999",1,1,1,1,2,1,1,1,NA
"114230","M",170,68,68770,"01010000","083029555","68770999",2,4,NA,NA,NA,NA,NA,NA,NA
"114231","M",170,68,68770,"01010001","060054037","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"114232","M",170,68,68770,"01020000","003037524","68770015",1,1,1,1,3,1,2,1,NA
"114233","M",170,68,68770,"01020000","003068471","68770999",1,1,1,1,2,1,2,2,NA
"114234","M",170,68,68770,"01020000","083026040","68770016",1,1,1,1,3,1,2,2,NA
"114235","M",170,68,68770,"01020001","060051499","68770019",1,4,NA,NA,NA,NA,NA,NA,NA
"114236","M",170,68,68770,"01020001","060052464","68770004",1,1,1,1,3,1,1,2,NA
"114237","M",170,68,68770,"01024099","060051500","68770019",1,4,NA,NA,NA,NA,NA,NA,NA
"114238","M",170,68,68770,"01026279","060052467","68770004",1,1,1,1,3,1,2,2,NA
"114239","M",170,68,68770,"01030000","001388254","68770001",1,1,1,1,5,1,2,2,NA
"114240","M",170,68,68770,"01030000","001537153","68770011",1,1,1,1,3,1,2,2,NA
"114241","M",170,68,68770,"01030000","001651798","68770999",1,1,1,1,3,1,1,1,NA
"114242","M",170,68,68770,"01030000","001651798","68770999",2,4,NA,NA,NA,NA,NA,NA,NA
"114243","M",170,68,68770,"01030000","003026254","68770007",1,1,1,1,2,1,2,1,NA
"114244","M",170,68,68770,"01030000","003026254","68770007",2,4,NA,NA,NA,NA,NA,NA,NA
"114245","M",170,68,68770,"01030000","007651798","68770999",1,4,NA,NA,NA,NA,NA,NA,NA
"114246","M",170,68,68770,"01030000","083029332","68770013",1,1,1,1,2,1,2,2,NA
"114247","M",170,68,68770,"01040000","001537343","68770999",1,1,1,1,2,1,2,2,NA
"114248","M",170,68,68770,"01040000","007537079","68770999",1,4,NA,NA,NA,NA,NA,NA,NA
"114249","M",170,68,68770,"01040000","082095085","68770016",1,4,NA,NA,NA,NA,NA,NA,NA
"114250","M",170,68,68770,"01040000","083026034","68770010",1,1,1,1,3,1,2,2,NA
"114251","M",170,68,68770,"01040000","083029340","68770013",1,1,1,1,3,1,2,2,NA
"114252","M",170,68,68770,"01040000","083029340","68770013",2,4,NA,NA,NA,NA,NA,NA,NA
"114253","M",170,68,68770,"01040000","083029372","68770006",1,1,1,1,3,1,2,2,NA
"114254","M",170,68,68770,"01040001","060051465","68770019",1,4,NA,NA,NA,NA,NA,NA,NA
"114255","M",170,68,68770,"01040001","060052967","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"114256","M",170,68,68770,"01050000","003023220","68770006",1,1,1,1,3,1,2,2,NA
"114257","M",170,68,68770,"01050000","003023220","68770006",2,1,1,2,5,1,2,2,NA
"114258","M",170,68,68770,"01050000","003026185","68770012",1,1,1,3,4,1,2,1,NA
"114259","M",170,68,68770,"01050000","003026186","68770012",1,1,1,1,4,1,2,2,NA
"114260","M",170,68,68770,"01050000","003026189","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"114261","M",170,68,68770,"01050000","003026190","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"114262","M",170,68,68770,"01050000","003026191","68770012",1,1,1,1,3,1,2,1,NA
"114263","M",170,68,68770,"01050000","003026192","68770012",1,1,1,1,3,1,2,1,NA
"114264","M",170,68,68770,"01050000","003026230","68770012",1,1,1,3,4,1,2,1,NA
"114265","M",170,68,68770,"01050000","003026264","68770007",1,1,1,1,3,1,2,2,NA
"114266","M",170,68,68770,"01050000","003026264","68770007",2,4,NA,NA,NA,NA,NA,NA,NA
"114267","M",170,68,68770,"01050000","003029220","68770006",1,1,1,1,3,1,2,2,NA
"114268","M",170,68,68770,"01050000","003029220","68770006",2,1,1,2,5,1,2,2,NA
"114269","M",170,68,68770,"01050000","082094862","68770013",1,1,1,2,5,1,2,2,NA
"114270","M",170,68,68770,"01060000","001651714","68770002",1,1,1,1,2,1,2,2,NA
"114271","M",170,68,68770,"01060000","002103475","68770013",1,1,1,1,3,1,2,2,NA
"114272","M",170,68,68770,"01060000","003037525","68770015",1,4,NA,NA,NA,NA,NA,NA,NA
"114273","M",170,68,68770,"01060000","081373815","68770018",1,1,1,1,3,1,2,2,NA
"114274","M",170,68,68770,"01062280","060051493","68770018",1,1,1,1,2,1,2,1,NA
"114275","M",170,68,68770,"01070000","001388295","68770002",1,1,1,1,3,1,2,1,NA
"114276","M",170,68,68770,"01070000","001537162","68770011",1,1,1,1,3,1,2,1,NA
"114277","M",170,68,68770,"01070000","002103583","68770013",1,1,1,2,4,1,2,2,NA
"114278","M",170,68,68770,"01070000","002103583","68770013",2,3,NA,NA,NA,NA,NA,NA,NA
"114279","M",170,68,68770,"01070000","003026048","68770010",1,1,1,1,2,1,2,1,NA
"114280","M",170,68,68770,"01070000","003029233","68770007",1,1,1,1,5,1,2,2,NA
"114281","M",170,68,68770,"01070000","083029226","68770006",1,1,1,2,5,1,2,2,NA
"114282","M",170,68,68770,"01070000","083086487","68770006",1,1,1,1,3,1,2,2,NA
"114283","M",170,68,68770,"01070001","060049961","68770004",1,1,1,2,3,1,2,1,NA
"114284","M",170,68,68770,"01070001","060051510","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"114285","M",170,68,68770,"01080000","001537184","68770011",1,1,1,1,3,1,2,2,NA
"114286","M",170,68,68770,"01080000","083026035","68770010",1,1,1,2,4,1,2,2,NA
"114287","M",170,68,68770,"01080000","083029224","68770006",1,1,1,1,2,1,2,2,NA
"114288","M",170,68,68770,"01090000","002203856","68770002",1,4,NA,NA,NA,NA,NA,NA,NA
"114289","M",170,68,68770,"01090000","003026340","68770007",1,4,NA,NA,NA,NA,NA,NA,NA
"114290","M",170,68,68770,"01090000","007537166","68770019",1,1,1,1,3,1,2,2,NA
"114291","M",170,68,68770,"01090000","083029225","68770006",1,1,1,1,3,1,2,2,NA
"114292","M",170,68,68770,"01090000","083037537","68770015",1,4,NA,NA,NA,NA,NA,NA,NA
"114293","M",170,68,68770,"01090001","060050137","68770014",1,4,NA,NA,NA,NA,NA,NA,NA
"114294","M",170,68,68770,"01090001","060053198","68770019",1,1,1,3,5,1,2,2,NA
"114295","M",170,68,68770,"01100000","001651645","68770999",1,1,1,2,2,1,2,2,NA
"114296","M",170,68,68770,"01100000","003029351","68770006",1,1,1,1,3,1,2,1,NA
"114297","M",170,68,68770,"01100000","081827598","68770013",1,4,NA,NA,NA,NA,NA,NA,NA
"114298","M",170,68,68770,"01100000","083029348","68770013",1,1,1,2,2,1,2,2,NA
"114299","M",170,68,68770,"01110000","003029236","68770013",1,1,1,1,3,1,2,1,NA
"114300","M",170,68,68770,"01110000","003029286","68770007",1,1,1,1,3,1,2,2,NA
"114301","M",170,68,68770,"01110000","007537063","68770011",1,3,NA,NA,NA,NA,NA,NA,NA
"114302","M",170,68,68770,"01110000","081690388","68770016",1,1,1,1,3,1,2,2,NA
"114303","M",170,68,68770,"01110000","083029371","68770013",1,4,NA,NA,NA,NA,NA,NA,NA
"114304","M",170,68,68770,"01110000","083077172","68770015",1,4,NA,NA,NA,NA,NA,NA,NA
"114305","M",170,68,68770,"01110001","060051093","68770014",1,1,1,1,3,1,2,2,NA
"114306","M",170,68,68770,"01110001","060053013","68770012",1,4,NA,NA,NA,NA,NA,NA,NA
"114307","M",170,68,68770,"01120000","001651703","68770999",1,1,1,1,3,1,2,1,NA
"114308","M",170,68,68770,"01120000","001651703","68770999",2,4,NA,NA,NA,NA,NA,NA,NA
"114309","M",170,68,68770,"01120000","082094853","68770016",1,1,1,2,3,1,2,2,NA
"114310","M",170,68,68770,"01120001","060052793","68770004",1,4,NA,NA,NA,NA,NA,NA,NA
"114311","M",170,68,68770,"01120001","060053187","68770014",1,1,1,1,3,1,2,1,NA
"114312","M",170,68,68770,"01130000","002094883","68770010",1,4,NA,NA,NA,NA,NA,NA,NA
"114313","M",170,68,68770,"01130000","007537028","68770013",1,4,NA,NA,NA,NA,NA,NA,NA
"114314","M",170,68,68770,"01130000","007537103","68770011",1,1,1,1,3,1,2,1,NA
"114315","M",170,68,68770,"01130000","007537103","68770011",2,3,NA,NA,NA,NA,NA,NA,NA
"114316","M",170,68,68770,"01130000","083412235","68770001",1,1,1,2,3,1,2,2,NA
"114317","M",170,68,68770,"01130000","083412235","68770001",2,4,NA,NA,NA,NA,NA,NA,NA
"114318","M",170,68,68770,"01130000","083412235","68770001",3,4,NA,NA,NA,NA,NA,NA,NA
"114319","M",170,68,68770,"01130001","060053225","68770004",1,1,1,2,4,1,2,2,NA
"114320","M",170,68,68770,"01140000","001651792","68770999",1,1,1,1,3,1,2,1,NA
"114321","M",170,68,68770,"01140000","007537007","68770011",1,1,1,1,3,1,2,2,NA
"114322","M",170,68,68770,"01140000","007537065","68770011",1,1,1,1,3,1,2,2,NA
"114323","M",170,68,68770,"01140000","081537119","68770010",1,1,1,1,3,1,2,2,NA
"114324","M",170,68,68770,"01140000","089537119","68770010",1,4,NA,NA,NA,NA,NA,NA,NA
"114325","M",170,68,68770,"01140001","060052796","68770004",1,4,NA,NA,NA,NA,NA,NA,NA
"114326","M",170,68,68770,"01140001","060053553","68770005",1,1,1,1,3,1,2,1,NA
"114327","M",170,68,68770,"01150000","001537170","68770011",1,3,NA,NA,NA,NA,NA,NA,NA
"114328","M",170,68,68770,"01150000","002094882","68770010",1,1,1,1,5,1,2,2,NA
"114329","M",170,68,68770,"01150000","003029222","68770006",1,1,1,1,3,1,2,2,NA
