"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","ITER_HG","P_S15P165A","P_S15P165B","P_S15P177","P_S15P178","P_S15P179_SP1","P_S15P179A","P_S15P179_SP2","P_S15P179B","P_S15P179_SP3","P_S15P179C","P_S15P179_SP4","P_S15P180","TOT_PROD_HOGAR"
"57629","N",170,68,68549,"00090001","060043845","68549002","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57630","N",170,68,68549,"00100000","081296196","68755010","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57631","N",170,68,68549,"00100000","083067880","68549004","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57632","N",170,68,68549,"00100000","083067943","68549001","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57633","N",170,68,68549,"00100001","060041037","68549008","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57634","N",170,68,68549,"00100001","060044930","68549004","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57635","N",170,68,68549,"00110000","081067396","68549004","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57636","N",170,68,68549,"00110000","083067651","68549005","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57637","N",170,68,68549,"00110000","087067716","68549001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57638","N",170,68,68549,"00110000","087296136","68549008","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57639","N",170,68,68549,"00110001","060042853","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57640","N",170,68,68549,"00120000","081296334","68549008","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57641","N",170,68,68549,"00120000","081296392","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57642","N",170,68,68549,"00120000","087067869","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57643","N",170,68,68549,"00120000","087296134","68755010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57644","N",170,68,68549,"00120001","060041130","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57645","N",170,68,68549,"00120001","060044694","68549002","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57646","N",170,68,68549,"00130000","081296153","68549003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57647","N",170,68,68549,"00130000","081296312","68549006","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57648","N",170,68,68549,"00130000","083067820","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57649","N",170,68,68549,"00130001","060044161","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57650","N",170,68,68549,"00130001","060044253","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57651","N",170,68,68549,"00140000","081296320","68549005","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57652","N",170,68,68549,"00140000","083067788","68549008","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57653","N",170,68,68549,"00140000","083067788","68549008","00201",2,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57654","N",170,68,68549,"00140001","060044688","68549006","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57655","N",170,68,68549,"00140001","060044688","68549006","00102",1,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57656","N",170,68,68549,"00150000","001741975","68549005","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57657","N",170,68,68549,"00150000","001741975","68549005","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57658","N",170,68,68549,"00150000","081296380","68755010","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57659","N",170,68,68549,"00160000","081296345","68549005","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57660","N",170,68,68549,"00160000","081296382","68549008","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57661","N",170,68,68549,"00160000","083067922","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57662","N",170,68,68549,"00160001","060045231","68549003","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57663","N",170,68,68549,"00160659","060045234","68549003","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57664","N",170,68,68549,"00170000","081296311","68549006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57665","N",170,68,68549,"00170000","081296347","68549008","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57666","N",170,68,68549,"00170000","081296355","68549005","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57667","N",170,68,68549,"00170001","060044687","68549002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57668","N",170,68,68549,"00170001","060045243","68755010","00101",1,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,NA
"57669","N",170,68,68549,"00180000","081296379","68549008","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57670","N",170,68,68549,"00180001","060043841","68549002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57671","N",170,68,68549,"00180001","060044537","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57672","N",170,68,68549,"00180001","060044537","68549007","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57673","N",170,68,68549,"00181819","060044541","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57674","N",170,68,68549,"00186259","060044539","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57675","N",170,68,68549,"00190000","081296359","68549005","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57676","N",170,68,68549,"00190000","081296381","68549008","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57677","N",170,68,68549,"00190001","060041071","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57678","N",170,68,68549,"00190001","060041120","68549003","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57679","N",170,68,68549,"00190001","060043839","68549002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57680","N",170,68,68549,"00190001","060043839","68549002","00201",2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57681","N",170,68,68549,"00200000","081296300","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57682","N",170,68,68549,"00200000","083067926","68549004","00201",2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57683","N",170,68,68549,"00210000","081067377","68549001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57684","N",170,68,68549,"00210000","081296395","68549006","00301",3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57685","N",170,68,68549,"00210001","060043893","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57686","N",170,68,68549,"00210001","060044689","68549002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57687","N",170,68,68549,"00220000","081296324","68549005","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57688","N",170,68,68549,"00220000","083067831","68549001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57689","N",170,68,68549,"00220001","060041073","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57690","N",170,68,68549,"00230000","081296314","68549006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,3
"57691","N",170,68,68549,"00230000","081296387","68549005","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57692","N",170,68,68549,"00230001","060041080","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57693","N",170,68,68549,"00230001","060043093","68549003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57694","N",170,68,68549,"00240000","001713516","68549003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57695","N",170,68,68549,"00240000","001713516","68549003","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57696","N",170,68,68549,"00240000","081296234","68549003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57697","N",170,68,68549,"00240001","060041096","68549008","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57698","N",170,68,68549,"00240001","060043894","68549007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,3
"57699","N",170,68,68549,"00250000","081296383","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57700","N",170,68,68549,"00250000","081296383","68549006","00201",2,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,NA
"57701","N",170,68,68549,"00250001","060041079","68549008","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,3
"57702","N",170,68,68549,"00250001","060044691","68549002","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57703","N",170,68,68549,"00260000","081296301","68549006","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57704","N",170,68,68549,"00260000","083067849","68549001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57705","N",170,68,68549,"00260001","060041077","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57706","N",170,68,68549,"00260001","060041094","68549008","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57707","N",170,68,68549,"00260001","060043105","68549003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57708","N",170,68,68549,"00270000","081296156","68549003","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57709","N",170,68,68549,"00270000","081296307","68549006","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57710","N",170,68,68549,"00270000","083067705","68549001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57711","N",170,68,68549,"00270001","060041041","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57712","N",170,68,68549,"00270001","060043827","68549002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57713","N",170,68,68549,"00280000","081296157","68549003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57714","N",170,68,68549,"00280000","083067715","68549001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57715","N",170,68,68549,"00280000","087296313","68549006","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57716","N",170,68,68549,"00280001","060041043","68549008","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57717","N",170,68,68549,"00280001","060041043","68549008","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57718","N",170,68,68549,"00280001","060044524","68549007","00101",1,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,NA
"57719","N",170,68,68549,"00290000","001741974","68549003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57720","N",170,68,68549,"00290001","060041045","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57721","N",170,68,68549,"00290001","060044526","68549007","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57722","N",170,68,68549,"00290867","060041046","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57723","N",170,68,68549,"00300000","081296349","68549008","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57724","N",170,68,68549,"00300000","083067848","68549001","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57725","N",170,68,68549,"00300001","060041097","68549005","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57726","N",170,68,68549,"00300001","060044543","68549007","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57727","N",170,68,68549,"00310001","060042848","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57728","N",170,68,68549,"00310001","060042848","68549007","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57729","N",170,68,68549,"00310001","060043831","68549002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57730","N",170,68,68549,"00320000","001000153","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57731","N",170,68,68549,"00320000","001000153","68549008","00102",1,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57732","N",170,68,68549,"00320000","001000153","68549008","00201",2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57733","N",170,68,68549,"00320000","001000153","68549008","00301",3,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57734","N",170,68,68549,"00320000","001000153","68549008","00302",3,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57735","N",170,68,68549,"00320000","001000153","68549008","00303",3,3,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57736","N",170,68,68549,"00320000","001000153","68549008","00304",3,4,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57737","N",170,68,68549,"00320000","001000241","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57738","N",170,68,68549,"00320000","001000241","68549008","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57739","N",170,68,68549,"00320000","081296290","68549003","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57740","N",170,68,68549,"00330000","081296344","68549006","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57741","N",170,68,68549,"00330001","060042235","68549002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57742","N",170,68,68549,"00340001","060045242","68549003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57743","N",170,68,68549,"00350000","081296154","68549003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57744","N",170,68,68549,"00350001","060041075","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57745","N",170,68,68549,"00350001","060044160","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57746","N",170,68,68549,"00360000","081296112","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57747","N",170,68,68549,"00360000","081296112","68549006","00201",2,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,1
"57748","N",170,68,68549,"00360001","060041047","68549008","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,3
"57749","N",170,68,68549,"00360001","060041102","68549003","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57750","N",170,68,68549,"00370000","081296105","68549003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57751","N",170,68,68549,"00370000","081296231","68549003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57752","N",170,68,68549,"00370000","081296335","68549008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57753","N",170,68,68549,"00370001","060042233","68549002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57754","N",170,68,68549,"00380000","081296226","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57755","N",170,68,68549,"00380000","081296226","68549006","00201",2,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,1
"57756","N",170,68,68549,"00380000","081296226","68549006","00301",3,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,1
"57757","N",170,68,68549,"00380001","060042843","68549007","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57758","N",170,68,68549,"00380001","060043139","68549002","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57759","N",170,68,68549,"00390000","083067902","68549001","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57760","N",170,68,68549,"00390001","060042234","68549002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57761","N",170,68,68549,"00410000","081296337","68549006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57762","N",170,68,68549,"00410000","081296358","68549005","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57763","N",170,68,68549,"00410000","083067834","68549001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57764","N",170,68,68549,"00410000","083067835","68549001","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57765","N",170,68,68549,"00420000","081296227","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57766","N",170,68,68549,"00420000","081296357","68549005","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57767","N",170,68,68549,"00420000","083067803","68549001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57768","N",170,68,68549,"00430000","081296310","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57769","N",170,68,68549,"00430000","081296366","68549005","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57770","N",170,68,68549,"00430000","083067911","68549004","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57771","N",170,68,68549,"00430001","060041122","68549004","00201",2,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57772","N",170,68,68549,"00430001","060042838","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57773","N",170,68,68549,"00430001","060043078","68549003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57774","N",170,68,68549,"00440000","083067887","68549001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57775","N",170,68,68549,"00440001","060041040","68549003","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57776","N",170,68,68549,"00440001","060043071","68549003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57777","N",170,68,68549,"00444329","060043075","68549003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57778","N",170,68,68549,"00444951","060043073","68549003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57779","N",170,68,68549,"00445185","060043072","68549003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57780","N",170,68,68549,"00446324","060043074","68549003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57781","N",170,68,68549,"00450000","081296224","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57782","N",170,68,68549,"00450000","081296318","68549005","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57783","N",170,68,68549,"00450000","083067914","68549004","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57784","N",170,68,68549,"00450001","060044517","68549007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57785","N",170,68,68549,"00460000","081296356","68549005","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57786","N",170,68,68549,"00460000","083067921","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57787","N",170,68,68549,"00470000","083067923","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57788","N",170,68,68549,"00470000","083067941","68549001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57789","N",170,68,68549,"00470001","060042237","68549002","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57790","N",170,68,68549,"00470001","060044528","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57791","N",170,68,68549,"00480000","083067771","68549003","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57792","N",170,68,68549,"00480001","060042236","68549002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57793","N",170,68,68549,"00480001","060044547","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57794","N",170,68,68549,"00480001","060044547","68549007","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57795","N",170,68,68549,"00490000","081296147","68549006","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57796","N",170,68,68549,"00490000","083067772","68549003","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57797","N",170,68,68549,"00490000","083067863","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57798","N",170,68,68549,"00490001","060043823","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57799","N",170,68,68549,"00490001","060044685","68549002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57800","N",170,68,68549,"00500000","081296218","68549006","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57801","N",170,68,68549,"00500000","083067762","68549005","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57802","N",170,68,68549,"00500000","083067904","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57803","N",170,68,68549,"00500001","060043712","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57804","N",170,68,68549,"00510000","081296142","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57805","N",170,68,68549,"00510000","083067769","68549005","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57806","N",170,68,68549,"00510001","060043092","68549003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57807","N",170,68,68549,"00520000","083067917","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57808","N",170,68,68549,"00520001","060041105","68549003","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57809","N",170,68,68549,"00520001","060041105","68549003","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57810","N",170,68,68549,"00520001","060042230","68549002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57811","N",170,68,68549,"00520001","060042230","68549002","00102",1,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57812","N",170,68,68549,"00520001","060042692","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57813","N",170,68,68549,"00520001","060043824","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57814","N",170,68,68549,"00530000","081296102","68549003","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57815","N",170,68,68549,"00530000","083067735","68549005","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57816","N",170,68,68549,"00530001","060042232","68549002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57817","N",170,68,68549,"00530001","060042957","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57818","N",170,68,68549,"00540000","083067747","68549001","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,3
"57819","N",170,68,68549,"00540001","060042619","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57820","N",170,68,68549,"00550000","083067706","68549001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57821","N",170,68,68549,"00550000","083068000","68549004","00101",1,1,1,1,1,2002,NA,NA,NA,NA,NA,2,2
"57822","N",170,68,68549,"00550000","087296138","68549006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"57823","N",170,68,68549,"00550001","060043086","68549003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57824","N",170,68,68549,"00560000","083067742","68549001","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57825","N",170,68,68549,"00560001","060042693","68549007","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57826","N",170,68,68549,"00570000","081296206","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57827","N",170,68,68549,"00570001","060042231","68549002","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"57828","N",170,68,68549,"00580000","081296399","68549005","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"57829","N",170,68,68549,"00580001","060042699","68549007","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57830","N",170,68,68549,"00580001","060043136","68549002","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"57831","N",170,68,68549,"00590000","081296361","68549005","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57832","N",170,68,68549,"00590000","083067997","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57833","N",170,68,68549,"00590001","060042955","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57834","N",170,68,68549,"00590001","060045822","68549002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57835","N",170,68,68549,"00600000","083067919","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57836","N",170,68,68549,"00600000","083067919","68549004","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"57837","N",170,68,68549,"00600000","087296116","68549006","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57838","N",170,68,68549,"00600001","060042956","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57839","N",170,68,68549,"00600001","060043080","68549003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57840","N",170,68,68549,"00620001","060042240","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57841","N",170,68,68549,"00625116","060041072","68549003","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57842","N",170,68,68549,"00625802","060041078","68549003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57843","N",170,68,68549,"00630000","083067891","68549001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57844","N",170,68,68549,"00630000","083067984","68549004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"57845","N",170,68,68549,"00630000","083067998","68549004","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,3
"57846","N",170,68,68549,"00630001","060043887","68549007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"57847","N",170,68,68549,"00630001","060045235","68755010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"57848","N",170,68,68549,"00640000","081296228","68549006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"57849","N",170,68,68549,"00640000","083067804","68549001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
