"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","P_S8_NUMPEZDUL","P_S8P1141","P_S8P1151","P_S8P115A1","P_S8P1161","P_S8P116A1","P_S8_NUMPEZSAL","P_S8P1142","P_S8P1152","P_S8P115A2","P_S8P1162","P_S8P116A2"
"508",8,170,68,68276,"01230001","022346263",68276008,1,41190300,0,0,0,0,0,NA,0,0,0,0
"509",8,170,68,68276,"03260001","022726325",68276007,1,41120101,1,1,2,1,0,NA,0,0,0,0
"510",8,170,68,68296,"00270000","083016629",68296007,18,41229900,1,1,0,0,NA,NA,NA,0,NA,0
"511",8,170,68,68296,"00830000","083038031",68296007,18,41220600,3,1,3,1,NA,NA,NA,0,NA,0
"512",8,170,68,68296,"00830000","083038031",68296007,28,41120101,3,1,3,1,NA,NA,NA,0,NA,0
"513",8,170,68,68296,"00830000","083038031",68296007,38,41229900,3,1,3,1,NA,NA,NA,0,NA,0
"514",8,170,68,68296,"01540000","083038001",68296008,28,41120101,4.5,1,0,0,NA,NA,NA,0,NA,0
"515",8,170,68,68296,"01540000","083038001",68296008,38,41220600,1.5,1,2,1,NA,NA,NA,0,NA,0
"516",8,170,68,68298,"00090000","083047631",68298020,18,41120199,10,1,0,0,NA,NA,NA,0,NA,0
"517",8,170,68,68298,"00170000","083047628",68298020,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"518",8,170,68,68298,"00450000","083047625",68298020,18,41229900,250,1,0,0,NA,NA,NA,0,NA,0
"519",8,170,68,68298,"00690000","083047627",68298020,18,42129900,100,1,100,1,NA,NA,NA,0,NA,0
"520",8,170,68,68298,"00750000","082195002",68298016,18,41190400,2,1,0,0,NA,NA,NA,0,NA,0
"521",8,170,68,68298,"00860000","082194820",68298007,18,41220300,1,1,1,1,NA,NA,NA,0,NA,0
"522",8,170,68,68298,"01590000","083059792",68298013,18,41190300,75,1,0,0,NA,NA,NA,0,NA,0
"523",8,170,68,68307,"00020000","083042082",68307002,18,41190300,187.5,1,187.5,1,NA,NA,NA,0,NA,0
"524",8,170,68,68307,"00020000","083051605",68307013,18,41229900,30,1,30,1,NA,NA,NA,0,NA,0
"525",8,170,68,68307,"00130001","060031751",68307008,1,41190300,1000,1,0,0,0,NA,0,0,0,0
"526",8,170,68,68307,"00140000","083051741",68307008,18,41190600,75,1,0,0,NA,NA,NA,0,NA,0
"527",8,170,68,68307,"00140001","060031542",68307008,1,41190600,50,1,0,0,0,NA,0,0,0,0
"528",8,170,68,68307,"00150001","060593997",68307007,1,41190300,50,1,50,1,0,NA,0,0,0,0
"529",8,170,68,68307,"00180000","083051677",68307008,18,41229900,500,1,500,1,NA,NA,NA,0,NA,0
"530",8,170,68,68307,"00250000","083054822",68307010,18,41190300,37.5,1,0,0,NA,NA,NA,0,NA,0
"531",8,170,68,68307,"00250000","083054822",68307010,28,42129900,37.5,1,1,1,NA,NA,NA,0,NA,0
"532",8,170,68,68307,"00250000","083054822",68307010,38,41190600,37.5,1,0,0,NA,NA,NA,0,NA,0
"533",8,170,68,68307,"00250001","060034399",68307010,1,41190300,37.5,1,37.5,1,0,NA,0,0,0,0
"534",8,170,68,68307,"00330000","083054831",68307009,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"535",8,170,68,68307,"00370001","060032366",68307013,1,41190600,1,1,1,1,0,NA,0,0,0,0
"536",8,170,68,68307,"00560000","083054827",68307009,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"537",8,170,68,68307,"00640000","083042385",68307012,18,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"538",8,170,68,68307,"00940001","060034410",68307010,1,41190300,10,1,6,1,0,NA,0,0,0,0
"539",8,170,68,68307,"01180001","060034655",68307013,1,41190300,300,1,400,1,0,NA,0,0,0,0
"540",8,170,68,68307,"01340001","060445094",68307003,1,41190300,10,1,10,1,0,NA,0,0,0,0
"541",8,170,68,68307,"01370001","060031241",68307011,1,41190600,1500,1,0,0,0,NA,0,0,0,0
"542",8,170,68,68307,"01530001","060445119",68307011,1,41120103,3,1,3,1,0,NA,0,0,0,0
"543",8,170,68,68307,"01850001","060034833",68307012,1,41221200,0,0,6,1,0,NA,0,0,0,0
"544",8,170,68,68307,"01960001","060032670",68307003,1,41190600,200,1,200,1,0,NA,0,0,0,0
"545",8,170,68,68307,"01970000","083051919",68307002,18,41190300,125,1,125,1,NA,NA,NA,0,NA,0
"546",8,170,68,68307,"02040001","060034802",68307002,1,41190600,2,1,3,1,0,NA,0,0,0,0
"547",8,170,68,68307,"02760001","060034874",68307012,1,41190300,0,0,2,1,0,NA,0,0,0,0
"548",8,170,68,68307,"02900000","083051790",68307013,18,41190300,25,1,10,1,NA,NA,NA,0,NA,0
"549",8,170,68,68307,"03030001","060445505",68307013,1,41190600,10,1,10,1,0,NA,0,0,0,0
"550",8,170,68,68307,"03140000","083051775",68307008,18,41120199,10,1,8,1,NA,NA,NA,0,NA,0
"551",8,170,68,68307,"03150000","083051773",68307008,18,41190300,20,1,10,1,NA,NA,NA,0,NA,0
"552",8,170,68,68307,"03150001","060031540",68307008,1,41190300,20,1,10,1,0,NA,0,0,0,0
"553",8,170,68,68307,"03890001","060031825",68307008,1,41190300,50,1,20,1,0,NA,0,0,0,0
"554",8,170,68,68307,"03960001","060031713",68307008,1,41190600,2,1,3,1,0,NA,0,0,0,0
"555",8,170,68,68307,"04230001","060032574",68307013,1,41190300,500,1,0,0,0,NA,0,0,0,0
"556",8,170,68,68307,"07890001","060034859",68307012,1,41190300,50,1,20,1,0,NA,0,0,0,0
"557",8,170,68,68307,"07910001","060032307",68307012,1,41190600,50,1,0,0,0,NA,0,0,0,0
"558",8,170,68,68307,"08150001","060034854",68307012,1,41190300,0,0,1,1,0,NA,0,0,0,0
"559",8,170,68,68307,"20590001","060033910",68307013,1,41190300,25,1,60,1,0,NA,0,0,0,0
"560",8,170,68,68320,"00460000","003034476",68320002,1,41229900,90,1,75,1,NA,NA,NA,0,NA,0
"561",8,170,68,68320,"00640000","003034785",68320002,1,41220300,600,1,0,0,NA,NA,NA,0,NA,0
"562",8,170,68,68320,"00640000","003034785",68320002,2,41190700,0,0,0,0,NA,NA,NA,0,NA,0
"563",8,170,68,68322,"00000000","003048761",68322006,1,41190300,125,1,0,0,NA,NA,NA,0,NA,0
"564",8,170,68,68322,"00000000","003048761",68322006,2,41190400,150,1,0,0,NA,NA,NA,0,NA,0
"565",8,170,68,68322,"00150000","003048548",68322001,1,42129900,0,0,0,0,NA,NA,NA,0,NA,0
"566",8,170,68,68322,"00170000","003048582",68322002,1,41229900,300,1,0,0,NA,NA,NA,0,NA,0
"567",8,170,68,68322,"00360000","003033423",68322006,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"568",8,170,68,68322,"00560000","083033234",68322006,18,41190400,150,1,150,1,NA,NA,NA,0,NA,0
"569",8,170,68,68322,"00560000","083033234",68322006,28,41190300,125,1,125,1,NA,NA,NA,0,NA,0
"570",8,170,68,68322,"00570000","083048678",68322006,18,41190300,200,1,0,0,NA,NA,NA,0,NA,0
"571",8,170,68,68322,"00570000","083048678",68322006,28,41190400,200,1,0,0,NA,NA,NA,0,NA,0
"572",8,170,68,68322,"00710000","083033381",68322006,18,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"573",8,170,68,68322,"01220000","003048638",68322002,1,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"574",8,170,68,68322,"01460000","083048764",68500023,18,41190300,201,1,0,0,NA,NA,NA,0,NA,0
"575",8,170,68,68322,"01460000","083048764",68500023,28,41190400,201,1,0,0,NA,NA,NA,0,NA,0
"576",8,170,68,68324,"01110001","060443621",68324015,1,41190300,1,1,0,0,0,NA,0,0,0,0
"577",8,170,68,68327,"00010001","022339721",68327002,1,41190500,6,1,10,1,0,NA,0,0,0,0
"578",8,170,68,68327,"00700001","022339085",68327003,2,41190400,2,1,0,0,0,NA,0,0,0,0
"579",8,170,68,68327,"00780001","022338621",68327003,1,41190400,200,1,0,0,0,NA,0,0,0,0
"580",8,170,68,68327,"01590001","022339115",68327003,2,41190400,400,1,0,0,0,NA,0,0,0,0
"581",8,170,68,68327,"01610001","022338129",68327005,1,41190300,3,1,3,1,0,NA,0,0,0,0
"582",8,170,68,68368,"00130000","003054421",68773027,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"583",8,170,68,68368,"01800000","003056075",68368005,1,41190300,72,1,0,0,NA,NA,NA,0,NA,0
"584",8,170,68,68368,"02360000","003054480",68368011,1,42129900,0,0,0,0,NA,NA,NA,0,NA,0
"585",8,170,68,68368,"02710000","003054420",68368004,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"586",8,170,68,68368,"04320000","003054570",68368010,1,42129900,0,0,0,0,NA,NA,NA,0,NA,0
"587",8,170,68,68370,"00020000","089001998",68370001,18,41190600,7.5,1,7.5,1,NA,NA,NA,0,NA,0
"588",8,170,68,68370,"00020000","089002086",68370003,18,41220600,5,1,5,1,NA,NA,NA,0,NA,0
"589",8,170,68,68370,"00450000","089002109",68370005,18,41190600,30,1,0,0,NA,NA,NA,0,NA,0
"590",8,170,68,68370,"00450000","089002109",68370005,28,41220600,20,1,0,0,NA,NA,NA,0,NA,0
"591",8,170,68,68370,"00450000","089002109",68370005,38,41229900,25,1,0,0,NA,NA,NA,0,NA,0
"592",8,170,68,68370,"00520000","089002035",68370005,18,41229900,25,1,12.5,1,NA,NA,NA,0,NA,0
"593",8,170,68,68370,"00680000","089002133",68370005,18,41120101,5,1,0,0,NA,NA,NA,0,NA,0
"594",8,170,68,68370,"00680000","089002133",68370005,28,41220600,5,1,0,0,NA,NA,NA,0,NA,0
"595",8,170,68,68370,"00680000","089002133",68370005,38,41229900,5,1,0,0,NA,NA,NA,0,NA,0
"596",8,170,68,68377,"00010000","003058623",68377034,1,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"597",8,170,68,68377,"00010000","003058623",68377034,2,41220700,0,0,0,0,NA,NA,NA,0,NA,0
"598",8,170,68,68377,"00010000","083058535",68377008,18,41221000,6,1,3,1,NA,NA,NA,0,NA,0
"599",8,170,68,68377,"00010000","083058535",68377008,28,41220600,6,1,3,1,NA,NA,NA,0,NA,0
"600",8,170,68,68377,"00010000","083058535",68377008,38,41190600,10,1,5,1,NA,NA,NA,0,NA,0
"601",8,170,68,68377,"00010000","083058535",68377008,48,41220300,50,1,0.02,1,NA,NA,NA,0,NA,0
"602",8,170,68,68377,"00010000","083058747",68377008,18,41220300,8,1,4,1,NA,NA,NA,0,NA,0
"603",8,170,68,68377,"00010000","083058747",68377008,28,41190600,5,1,3,1,NA,NA,NA,0,NA,0
"604",8,170,68,68377,"00010000","083058747",68377008,38,41229900,5,1,1,1,NA,NA,NA,0,NA,0
"605",8,170,68,68377,"00010000","083058747",68377008,48,41221000,6,1,3,1,NA,NA,NA,0,NA,0
"606",8,170,68,68377,"00010000","083065338",68377008,18,41190600,5,1,0,0,NA,NA,NA,0,NA,0
"607",8,170,68,68377,"00010000","083065338",68377008,28,41220300,2,1,0,0,NA,NA,NA,0,NA,0
"608",8,170,68,68377,"00010000","083065338",68377008,38,41229900,6,1,0,0,NA,NA,NA,0,NA,0
"609",8,170,68,68377,"00010000","083065361",68377008,18,41190600,20,1,10,1,NA,NA,NA,0,NA,0
"610",8,170,68,68377,"00010000","083065361",68377008,28,41229900,10,1,8,1,NA,NA,NA,0,NA,0
"611",8,170,68,68377,"00010000","083065361",68377008,38,41220300,10,1,8,1,NA,NA,NA,0,NA,0
"612",8,170,68,68377,"00010000","083065362",68377008,18,41190600,4,1,6,1,NA,NA,NA,0,NA,0
"613",8,170,68,68377,"00010000","083065362",68377008,28,41220300,4,1,8,1,NA,NA,NA,0,NA,0
"614",8,170,68,68377,"00010000","083065362",68377008,38,41229900,4,1,7,1,NA,NA,NA,0,NA,0
"615",8,170,68,68377,"00250000","083058447",68377034,18,41229900,1,1,1,1,NA,NA,NA,0,NA,0
"616",8,170,68,68377,"00380000","009991361",68271005,1,41220300,1,1,1,1,NA,NA,NA,0,NA,0
"617",8,170,68,68377,"00410000","083058794",68271005,18,41190600,5,1,5,1,NA,NA,NA,0,NA,0
"618",8,170,68,68377,"00410000","083058794",68271005,28,41220600,1,1,1,1,NA,NA,NA,0,NA,0
"619",8,170,68,68377,"00730000","003494594",68377004,1,41220300,0,0,0,0,NA,NA,NA,0,NA,0
"620",8,170,68,68377,"00980000","003058443",68377035,1,41220300,150,1,150,1,NA,NA,NA,0,NA,0
"621",8,170,68,68377,"01500001","060036194",68377030,2,41220600,3,1,6,1,0,NA,0,0,0,0
"622",8,170,68,68377,"01860000","083058494",68377012,18,41190500,1,1,0,0,NA,NA,NA,0,NA,0
"623",8,170,68,68377,"01900000","083058259",68377012,18,41229900,1,1,0,0,NA,NA,NA,0,NA,0
"624",8,170,68,68377,"01948871","060036182",68377013,2,41220500,5,1,10,1,0,NA,0,0,0,0
"625",8,170,68,68377,"02360000","083058594",68377035,18,41120101,1,1,0,0,NA,NA,NA,0,NA,0
"626",8,170,68,68377,"02400000","009991359",68377017,1,41220300,1,1,1,1,NA,NA,NA,0,NA,0
"627",8,170,68,68377,"02730000","083058541",68377012,18,41190500,20,1,0,0,NA,NA,NA,0,NA,0
"628",8,170,68,68377,"02950001","060036166",68377018,1,41190100,3,1,3,1,0,NA,0,0,0,0
"629",8,170,68,68377,"03280001","060036285",68377030,1,41190500,5,1,0,0,0,NA,0,0,0,0
"630",8,170,68,68377,"03860001","060036325",68377013,1,41190300,100,1,0,0,0,NA,0,0,0,0
"631",8,170,68,68385,"00630000","001232041",68385011,1,41190300,1,1,200,1,NA,NA,NA,0,NA,0
"632",8,170,68,68385,"00630001","060036067",68385002,1,41220900,0,0,0,0,0,NA,0,0,0,0
"633",8,170,68,68385,"00930000","003054085",68385008,1,41120101,2.5,1,2.5,1,NA,NA,NA,0,NA,0
"634",8,170,68,68385,"00930000","003054085",68385008,2,41190600,3.5,1,3.5,1,NA,NA,NA,0,NA,0
"635",8,170,68,68385,"00930000","003054085",68385008,3,41220300,4.5,1,4.5,1,NA,NA,NA,0,NA,0
"636",8,170,68,68397,"00630000","082183008",68397012,18,41190300,0,0,500,1,NA,NA,NA,0,NA,0
"637",8,170,68,68397,"00900000","083024892",68397020,18,41190400,0,0,0,0,NA,NA,NA,0,NA,0
"638",8,170,68,68397,"01810001","000909580",68397017,1,41190600,50,1,40,1,0,NA,0,0,0,0
"639",8,170,68,68397,"02360000","002129655",68397015,1,41229900,250,1,100,1,NA,NA,NA,0,NA,0
"640",8,170,68,68397,"02500000","083052351",68397013,18,41120199,0,0,0,0,NA,NA,NA,0,NA,0
"641",8,170,68,68397,"02530000","001230755",68397012,1,41190300,1,1,1,1,NA,NA,NA,0,NA,0
"642",8,170,68,68397,"02650000","089002590",68397006,18,41190400,500,1,500,1,NA,NA,NA,0,NA,0
"643",8,170,68,68397,"03370000","003058379",68397001,1,41190300,500,1,500,1,NA,NA,NA,0,NA,0
"644",8,170,68,68397,"03370000","003058379",68397001,2,41220300,500,1,500,1,NA,NA,NA,0,NA,0
"645",8,170,68,68397,"03960000","001974055",68397018,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"646",8,170,68,68406,"00100000","003053369",68406013,1,41120199,10,1,0,0,NA,NA,NA,0,NA,0
"647",8,170,68,68406,"00280001","022339752",68406012,1,41190300,500,1,1200,1,0,NA,0,0,0,0
"648",8,170,68,68406,"00560001","022338923",68406052,3,42930101,1000,1,1000,1,0,NA,0,0,0,0
"649",8,170,68,68406,"00620000","003050527",68406041,1,41190600,1.5,1,1.5,1,NA,NA,NA,0,NA,0
"650",8,170,68,68406,"00650000","002397496",68406010,1,41190600,70,1,80,1,NA,NA,NA,0,NA,0
"651",8,170,68,68406,"00730000","003050611",68406043,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"652",8,170,68,68406,"00780000","003053458",68406031,1,41120199,2.5,1,0,0,NA,NA,NA,0,NA,0
"653",8,170,68,68406,"00950001","022338863",68406053,1,41190400,0,0,50,1,0,NA,0,0,0,0
"654",8,170,68,68406,"01360000","002008967",68406021,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"655",8,170,68,68406,"01360001","022338449",68406055,1,41120101,20,1,20,1,0,NA,0,0,0,0
"656",8,170,68,68406,"01510000","003053322",68406001,1,42129900,9,1,0,0,NA,NA,NA,0,NA,0
"657",8,170,68,68406,"01780001","022338450",68406055,1,41220700,20,1,20,1,0,NA,0,0,0,0
"658",8,170,68,68406,"01890001","022339769",68406036,1,41190300,10,1,9,1,0,NA,0,0,0,0
"659",8,170,68,68406,"01920000","003050499",68406025,1,41190400,1000,1,0,0,NA,NA,NA,0,NA,0
"660",8,170,68,68406,"03270000","003050427",68406030,1,41190300,100,1,0,0,NA,NA,NA,0,NA,0
"661",8,170,68,68406,"03270000","003050427",68406030,2,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"662",8,170,68,68406,"04054402","022339600",68406016,1,41190600,32,1,0,0,0,NA,0,0,0,0
"663",8,170,68,68418,"00030000","083043190",68418016,18,41190600,2,1,0,0,NA,NA,NA,0,NA,0
"664",8,170,68,68418,"00030000","083043190",68418016,28,41220600,0,0,5,1,NA,NA,NA,0,NA,0
"665",8,170,68,68418,"00030000","083043191",68418016,18,42129900,0,0,0,0,NA,NA,NA,0,NA,0
"666",8,170,68,68418,"00140001","060036437",68418019,2,41190300,500,1,500,1,0,NA,0,0,0,0
"667",8,170,68,68418,"00300000","083049345",68418029,18,41120199,1,1,0,0,NA,NA,NA,0,NA,0
"668",8,170,68,68418,"00340000","083036324",68418015,18,41220300,0,0,375,1,NA,NA,NA,0,NA,0
"669",8,170,68,68418,"00390000","083042991",68418012,18,41190300,50,1,50,1,NA,NA,NA,0,NA,0
"670",8,170,68,68418,"00390000","083042991",68418012,28,41190400,50,1,50,1,NA,NA,NA,0,NA,0
"671",8,170,68,68418,"00460000","083042893",68418012,18,41190600,60,1,20,1,NA,NA,NA,0,NA,0
"672",8,170,68,68418,"00460000","083042893",68418012,28,41190300,40,1,30,1,NA,NA,NA,0,NA,0
"673",8,170,68,68418,"00520000","083049590",68418004,18,41190300,40,1,20,1,NA,NA,NA,0,NA,0
"674",8,170,68,68418,"00520000","083049590",68418004,28,41190600,38,1,12,1,NA,NA,NA,0,NA,0
"675",8,170,68,68418,"00640000","083042847",68418008,18,41120101,7,1,0,0,NA,NA,NA,0,NA,0
"676",8,170,68,68418,"00640000","083042847",68418008,28,41190300,50,1,0,0,NA,NA,NA,0,NA,0
"677",8,170,68,68418,"00650000","083049379",68418017,18,41220300,50,1,0,0,NA,NA,NA,0,NA,0
"678",8,170,68,68418,"00650000","083049379",68418017,28,41190300,50,1,0,0,NA,NA,NA,0,NA,0
"679",8,170,68,68418,"01030000","083036268",68418022,18,41190600,1005,1,0,0,NA,NA,NA,0,NA,0
"680",8,170,68,68418,"01350000","083049384",68418017,18,41229900,1,1,0,0,NA,NA,NA,0,NA,0
"681",8,170,68,68418,"01700000","083049499",68418011,18,41190600,2,1,0,0,NA,NA,NA,0,NA,0
"682",8,170,68,68418,"01700000","083049499",68418011,28,41220300,2,1,0,0,NA,NA,NA,0,NA,0
"683",8,170,68,68418,"01740000","083049417",68418001,18,41190400,100,1,100,1,NA,NA,NA,0,NA,0
"684",8,170,68,68418,"02070000","083049376",68418017,18,41190400,4,1,4,1,NA,NA,NA,0,NA,0
"685",8,170,68,68418,"02600000","083049216",68418029,18,41190600,2,1,0,0,NA,NA,NA,0,NA,0
"686",8,170,68,68418,"02600000","083049216",68418029,28,41220300,3,1,0,0,NA,NA,NA,0,NA,0
"687",8,170,68,68418,"02600000","083049216",68418029,38,41229900,2,1,0,0,NA,NA,NA,0,NA,0
"688",8,170,68,68418,"12760001","060035630",68418006,1,41120101,200,1,100,1,0,NA,0,0,0,0
"689",8,170,68,68418,"24890000","083036369",68418017,18,41190600,1.5,1,0,0,NA,NA,NA,0,NA,0
"690",8,170,68,68418,"24890000","083036369",68418017,28,41190300,25,1,0,0,NA,NA,NA,0,NA,0
"691",8,170,68,68418,"24890000","083036369",68418017,38,41190400,300,1,300,1,NA,NA,NA,0,NA,0
"692",8,170,68,68418,"46050001","060035802",68418003,1,41190600,40,1,0,0,0,NA,0,0,0,0
"693",8,170,68,68418,"47510000","083049877",68418003,18,41190300,500,1,0,0,NA,NA,NA,0,NA,0
"694",8,170,68,68418,"47510000","083049877",68418003,28,41190500,200,1,0,0,NA,NA,NA,0,NA,0
"695",8,170,68,68418,"47510000","083049877",68418003,38,41190600,100,1,0,0,NA,NA,NA,0,NA,0
"696",8,170,68,68425,"01560000","083033698",68425003,18,41120199,20,1,0,0,NA,NA,NA,0,NA,0
"697",8,170,68,68432,"00520001","060037816",68684005,1,41220700,1,1,0,0,0,NA,0,0,0,0
"698",8,170,68,68432,"01450000","001620632",68432003,1,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"699",8,170,68,68432,"01450000","001620632",68432003,2,41190500,0,0,0,0,NA,NA,NA,0,NA,0
"700",8,170,68,68432,"01450000","001620632",68432003,3,41190600,0,0,0,0,NA,NA,NA,0,NA,0
"701",8,170,68,68444,"00090000","083052901",68444003,18,41190200,1250,1,1250,1,NA,NA,NA,0,NA,0
"702",8,170,68,68444,"00090001","060039813",68444003,1,41190200,1250,1,1250,1,0,NA,0,0,0,0
"703",8,170,68,68444,"00160001","060037915",68444022,1,41190600,1,1,0,0,0,NA,0,0,0,0
"704",8,170,68,68444,"00220001","060038593",68444001,1,41190400,500,1,500,1,0,NA,0,0,0,0
"705",8,170,68,68444,"00270000","083052950",68444005,18,41190400,1,1,1,1,NA,NA,NA,0,NA,0
"706",8,170,68,68444,"00300000","083053718",68444001,18,41120199,0,0,0,0,NA,NA,NA,0,NA,0
"707",8,170,68,68444,"00300000","083053718",68444001,28,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"708",8,170,68,68444,"00450001","060038623",68444024,1,41190400,0,0,0,0,0,NA,0,0,0,0
"709",8,170,68,68444,"00570001","060039726",68444022,2,41190400,600,1,600,1,0,NA,0,0,0,0
"710",8,170,68,68444,"01540001","060037898",68615036,1,41190600,1,1,1,1,0,NA,0,0,0,0
"711",8,170,68,68464,"00100000","003070616",68464001,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"712",8,170,68,68464,"00130000","009990408",68464019,1,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"713",8,170,68,68464,"00400000","083070869",68464007,18,41190400,25,1,25,1,NA,NA,NA,0,NA,0
"714",8,170,68,68464,"00440000","083070891",68464007,18,41220300,0,0,50,1,NA,NA,NA,0,NA,0
"715",8,170,68,68464,"00530000","009989822",68464028,1,41190400,10,1,30,1,NA,NA,NA,0,NA,0
"716",8,170,68,68464,"00630001","060038241",68464021,1,41190300,1,1,1,1,0,NA,0,0,0,0
"717",8,170,68,68464,"00830000","007011474",68464004,1,41229900,0,0,1,1,NA,NA,NA,0,NA,0
"718",8,170,68,68464,"00840001","060040344",68464002,1,41190300,50,1,40,1,0,NA,0,0,0,0
"719",8,170,68,68464,"00870000","003070483",68464003,1,41190400,30,1,0,0,NA,NA,NA,0,NA,0
"720",8,170,68,68464,"01160001","060037923",68464001,1,41190400,15,1,0,0,0,NA,0,0,0,0
"721",8,170,68,68464,"01460001","060039197",68464009,1,41190100,0,0,0,0,0,NA,0,0,0,0
"722",8,170,68,68464,"01800000","003070617",68464001,1,41229900,100,1,0,0,NA,NA,NA,0,NA,0
"723",8,170,68,68468,"02090000","003080423",68468001,1,41190200,0,0,25,1,NA,NA,NA,0,NA,0
"724",8,170,68,68468,"04540000","003080431",68468001,1,41190200,100,1,100,1,NA,NA,NA,0,NA,0
"725",8,170,68,68498,"00430000","003016671",68498004,1,41229900,1,1,0,0,NA,NA,NA,0,NA,0
"726",8,170,68,68498,"00530000","081128537",68498013,18,41190400,0,0,0,0,NA,NA,NA,0,NA,0
"727",8,170,68,68498,"00530000","081128537",68498013,28,41190700,0,0,0,0,NA,NA,NA,0,NA,0
"728",8,170,68,68498,"99990000","003039221",68498006,1,41190400,100,1,100,1,NA,NA,NA,0,NA,0
"729",8,170,68,68500,"00010000","083507165",68500026,18,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"730",8,170,68,68500,"00020000","083507146",68500026,18,41120199,4,1,2.4,1,NA,NA,NA,0,NA,0
"731",8,170,68,68500,"00030000","082183732",68500027,18,41220300,130,1,0,0,NA,NA,NA,0,NA,0
"732",8,170,68,68500,"00030000","082183732",68500027,28,41190300,1,1,0,0,NA,NA,NA,0,NA,0
"733",8,170,68,68500,"00040000","082183788",68500027,18,41220300,1,1,1,1,NA,NA,NA,0,NA,0
"734",8,170,68,68500,"00040000","082183788",68500027,28,41190300,1,1,1,1,NA,NA,NA,0,NA,0
"735",8,170,68,68500,"00040000","082183798",68500004,18,41190300,500,1,200,1,NA,NA,NA,0,NA,0
"736",8,170,68,68500,"00040000","082183798",68500004,28,41220300,500,1,200,1,NA,NA,NA,0,NA,0
"737",8,170,68,68500,"00050000","082183783",68500027,18,41220300,1,1,0,0,NA,NA,NA,0,NA,0
"738",8,170,68,68500,"00050000","082183783",68500027,28,41190300,1,1,0,0,NA,NA,NA,0,NA,0
"739",8,170,68,68500,"00050000","083083095",68500011,18,41190300,25,1,25,1,NA,NA,NA,0,NA,0
"740",8,170,68,68500,"00060000","083507141",68500026,18,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"741",8,170,68,68500,"00070000","083076817",68500008,18,41190300,50,1,0,0,NA,NA,NA,0,NA,0
"742",8,170,68,68500,"00080000","083083067",68500015,18,41220300,0,0,0,0,NA,NA,NA,0,NA,0
"743",8,170,68,68500,"00080000","083083067",68500015,28,41229900,0,0,0,0,NA,NA,NA,0,NA,0
"744",8,170,68,68500,"00080000","083086790",68500011,18,41220700,300,1,100,1,NA,NA,NA,0,NA,0
"745",8,170,68,68500,"00090000","082183866",68500027,18,41190700,2,1,2,1,NA,NA,NA,0,NA,0
"746",8,170,68,68500,"00090000","082183866",68500027,28,41220300,3,1,3,1,NA,NA,NA,0,NA,0
"747",8,170,68,68500,"00090000","082183866",68500027,38,41190300,3,1,3,1,NA,NA,NA,0,NA,0
"748",8,170,68,68500,"00090000","083076818",68500008,18,41220700,15,1,0,0,NA,NA,NA,0,NA,0
"749",8,170,68,68500,"00130000","083077079",68500025,18,41190300,1,1,0,0,NA,NA,NA,0,NA,0
"750",8,170,68,68500,"00130000","083077079",68500025,28,41220300,1,1,0,0,NA,NA,NA,0,NA,0
"751",8,170,68,68500,"00140000","082208058",68500014,18,41190300,1250,1,1125,1,NA,NA,NA,0,NA,0
"752",8,170,68,68500,"00140000","082208058",68500014,28,41190400,9,1,7.5,1,NA,NA,NA,0,NA,0
"753",8,170,68,68500,"00160000","083506708",68500004,18,41229900,500,1,0,0,NA,NA,NA,0,NA,0
"754",8,170,68,68500,"00180000","083077041",68500010,18,41220300,100,1,0,0,NA,NA,NA,0,NA,0
"755",8,170,68,68500,"00180000","083077041",68500010,28,41190400,400,1,0,0,NA,NA,NA,0,NA,0
"756",8,170,68,68500,"00180000","083086599",68500009,18,41190300,100,1,0,0,NA,NA,NA,0,NA,0
"757",8,170,68,68500,"00180000","083086599",68500009,28,41220300,200,1,0,0,NA,NA,NA,0,NA,0
"758",8,170,68,68500,"00180000","083507188",68500026,18,41190300,0,0,0,0,NA,NA,NA,0,NA,0
"759",8,170,68,68500,"00180001","060039247",68500016,1,41229900,444,1,0,0,0,NA,0,0,0,0
"760",8,170,68,68500,"00181044","060039253",68500008,1,41190300,0,0,0,0,0,NA,0,0,0,0
